"","r","var","r","var"
"918",0.503976225078521,"harvardox_subcortical_5.X.harvardox_cortical_4",0.517516923837975,"harvardox_cortical_46.X.harvardox_cortical_20"
"919",0.503508142638085,"vmpfc_trimmed_prob.5_mni2mm.X.harvardox_cortical_8",0.516972699455016,"harvardox_cortical_5.X.harvardox_subcortical_16"
"920",0.503508142638085,"harvardox_cortical_8.X.vmpfc_trimmed_prob.5_mni2mm",0.516972699455016,"harvardox_subcortical_16.X.harvardox_cortical_5"
"921",0.503425025933494,"harvardox_cortical_29.X.harvardox_subcortical_15",0.516685461311326,"harvardox_cortical_20.X.harvardox_cortical_26"
"922",0.503425025933494,"harvardox_subcortical_15.X.harvardox_cortical_29",0.516685461311326,"harvardox_cortical_26.X.harvardox_cortical_20"
"923",0.503413620059301,"harvardox_cortical_41.X.harvardox_subcortical_13",0.516614428227976,"harvardox_cortical_13.X.harvardox_cortical_30"
"924",0.503413620059301,"harvardox_subcortical_13.X.harvardox_cortical_41",0.516614428227976,"harvardox_cortical_30.X.harvardox_cortical_13"
"925",0.502916903776695,"harvardox_cortical_10.X.harvardox_subcortical_15",0.516315283056994,"harvardox_cortical_30.X.harvardox_subcortical_4"
"926",0.502916903776695,"harvardox_subcortical_15.X.harvardox_cortical_10",0.516315283056994,"harvardox_subcortical_4.X.harvardox_cortical_30"
"927",0.502393223856863,"harvardox_cortical_22.X.harvardox_cortical_38",0.516272729375084,"harvardox_cortical_31.X.harvardox_cortical_7"
"928",0.502393223856863,"harvardox_cortical_38.X.harvardox_cortical_22",0.516272729375084,"harvardox_cortical_7.X.harvardox_cortical_31"
"929",0.500454859081555,"harvardox_cortical_15.X.harvardox_cortical_16",0.515888666144776,"harvardox_cortical_9.X.harvardox_subcortical_1"
"930",0.500454859081555,"harvardox_cortical_16.X.harvardox_cortical_15",0.515888666144776,"harvardox_subcortical_1.X.harvardox_cortical_9"
"931",0.500429639426072,"harvardox_cortical_29.X.harvardox_subcortical_4",0.51534052726456,"harvardox_cortical_16.X.harvardox_cortical_48"
"932",0.500429639426072,"harvardox_subcortical_4.X.harvardox_cortical_29",0.51534052726456,"harvardox_cortical_48.X.harvardox_cortical_16"
"933",0.499854832106076,"harvardox_cortical_29.X.harvardox_cortical_7",0.515242909029809,"harvardox_cortical_31.X.harvardox_cortical_39"
"934",0.499854832106076,"harvardox_cortical_7.X.harvardox_cortical_29",0.515242909029809,"harvardox_cortical_39.X.harvardox_cortical_31"
"935",0.499706486618319,"harvardox_cortical_31.X.harvardox_cortical_47",0.514902687242631,"harvardox_cortical_20.X.harvardox_cortical_6"
"936",0.499706486618319,"harvardox_cortical_47.X.harvardox_cortical_31",0.514902687242631,"harvardox_cortical_6.X.harvardox_cortical_20"
"937",0.499517216707168,"left_ffa_sphere_6mm_mni2mm.X.harvardox_subcortical_12",0.514869279836607,"left_ffa_sphere_6mm_mni2mm.X.harvardox_cortical_13"
"938",0.499517216707168,"harvardox_subcortical_12.X.left_ffa_sphere_6mm_mni2mm",0.514869279836607,"harvardox_cortical_13.X.left_ffa_sphere_6mm_mni2mm"
"939",0.499458282812749,"harvardox_subcortical_14.X.harvardox_subcortical_3",0.514719798394393,"harvardox_cortical_5.X.harvardox_cortical_9"
"940",0.499458282812749,"harvardox_subcortical_3.X.harvardox_subcortical_14",0.514719798394393,"harvardox_cortical_9.X.harvardox_cortical_5"
"941",0.498303019679638,"harvardox_subcortical_15.X.harvardox_subcortical_5",0.513847944167204,"harvardox_cortical_19.X.harvardox_cortical_42"
"942",0.498303019679638,"harvardox_subcortical_5.X.harvardox_subcortical_15",0.513847944167204,"harvardox_cortical_42.X.harvardox_cortical_19"
"943",0.497750115394072,"harvardox_cortical_43.X.harvardox_subcortical_17",0.513151211280217,"harvardox_cortical_35.X.harvardox_cortical_39"
"944",0.497750115394072,"harvardox_subcortical_17.X.harvardox_cortical_43",0.513151211280217,"harvardox_cortical_39.X.harvardox_cortical_35"
"945",0.497445466523699,"harvardox_cortical_11.X.harvardox_cortical_25",0.513088948050553,"harvardox_cortical_12.X.harvardox_cortical_30"
"946",0.497445466523699,"harvardox_cortical_25.X.harvardox_cortical_11",0.513088948050553,"harvardox_cortical_30.X.harvardox_cortical_12"
"947",0.496843469734918,"harvardox_cortical_20.X.harvardox_cortical_43",0.513059387975274,"harvardox_cortical_38.X.harvardox_cortical_9"
"948",0.496843469734918,"harvardox_cortical_43.X.harvardox_cortical_20",0.513059387975274,"harvardox_cortical_9.X.harvardox_cortical_38"
"949",0.496724438715836,"harvardox_cortical_20.X.harvardox_cortical_23",0.512959164212925,"mPFC_sphere_5mm_anterior_mni2mm.X.vmpfc_trimmed_prob.5_mni2mm"
"950",0.496724438715836,"harvardox_cortical_23.X.harvardox_cortical_20",0.512959164212925,"vmpfc_trimmed_prob.5_mni2mm.X.mPFC_sphere_5mm_anterior_mni2mm"
"951",0.496415623603828,"harvardox_cortical_43.X.harvardox_subcortical_1",0.512560535601127,"mPFC_sphere_5mm_mni2mm.X.harvardox_cortical_29"
"952",0.496415623603828,"harvardox_subcortical_1.X.harvardox_cortical_43",0.512560535601127,"harvardox_cortical_29.X.mPFC_sphere_5mm_mni2mm"
"953",0.496351876568749,"harvardox_cortical_3.X.harvardox_subcortical_5",0.51248165082705,"harvardox_cortical_45.X.harvardox_subcortical_2"
"954",0.496351876568749,"harvardox_subcortical_5.X.harvardox_cortical_3",0.51248165082705,"harvardox_subcortical_2.X.harvardox_cortical_45"
"955",0.496019481576406,"vmpfc_trimmed_prob.5_mni2mm.X.harvardox_subcortical_2",0.512390651525121,"harvardox_cortical_34.X.harvardox_subcortical_10"
"956",0.496019481576406,"harvardox_subcortical_2.X.vmpfc_trimmed_prob.5_mni2mm",0.512390651525121,"harvardox_subcortical_10.X.harvardox_cortical_34"
"957",0.495758548501553,"harvardox_cortical_12.X.harvardox_subcortical_1",0.51207782068152,"harvardox_cortical_1.X.harvardox_cortical_25"
"958",0.495758548501553,"harvardox_subcortical_1.X.harvardox_cortical_12",0.51207782068152,"harvardox_cortical_25.X.harvardox_cortical_1"
"959",0.495703114159638,"harvardox_cortical_13.X.harvardox_cortical_40",0.511960971922222,"harvardox_cortical_8.X.harvardox_subcortical_2"
"960",0.495703114159638,"harvardox_cortical_40.X.harvardox_cortical_13",0.511960971922222,"harvardox_subcortical_2.X.harvardox_cortical_8"
"961",0.495418248243522,"harvardox_subcortical_11.X.harvardox_subcortical_21",0.511376878831745,"harvardox_cortical_33.X.harvardox_cortical_6"
"962",0.495418248243522,"harvardox_subcortical_21.X.harvardox_subcortical_11",0.511376878831745,"harvardox_cortical_6.X.harvardox_cortical_33"
"963",0.495341373108865,"vmpfc_trimmed_prob.5_mni2mm.X.harvardox_cortical_30",0.51129509878978,"harvardox_cortical_41.X.harvardox_subcortical_13"
"964",0.495341373108865,"harvardox_cortical_30.X.vmpfc_trimmed_prob.5_mni2mm",0.51129509878978,"harvardox_subcortical_13.X.harvardox_cortical_41"
"965",0.495115900730819,"harvardox_cortical_46.X.harvardox_subcortical_4",0.51118161920653,"harvardox_cortical_45.X.harvardox_subcortical_12"
"966",0.495115900730819,"harvardox_subcortical_4.X.harvardox_cortical_46",0.51118161920653,"harvardox_subcortical_12.X.harvardox_cortical_45"
"967",0.494785633589974,"harvardox_cortical_42.X.harvardox_cortical_6",0.510858267364502,"harvardox_cortical_12.X.harvardox_subcortical_1"
"968",0.494785633589974,"harvardox_cortical_6.X.harvardox_cortical_42",0.510858267364502,"harvardox_subcortical_1.X.harvardox_cortical_12"
"969",0.494637838723979,"harvardox_cortical_10.X.harvardox_cortical_23",0.510640233702003,"harvardox_cortical_15.X.harvardox_cortical_16"
"970",0.494637838723979,"harvardox_cortical_23.X.harvardox_cortical_10",0.510640233702003,"harvardox_cortical_16.X.harvardox_cortical_15"
"971",0.494067874171528,"harvardoxfordsubcortical_bilateralamyg_2mm.X.harvardox_cortical_38",0.510537033810995,"harvardox_cortical_24.X.harvardox_cortical_7"
"972",0.494067874171528,"harvardox_cortical_38.X.harvardoxfordsubcortical_bilateralamyg_2mm",0.510537033810995,"harvardox_cortical_7.X.harvardox_cortical_24"
"973",0.494012731675304,"harvardox_cortical_16.X.harvardox_cortical_48",0.51053305302442,"harvardox_cortical_44.X.harvardox_subcortical_19"
"974",0.494012731675304,"harvardox_cortical_48.X.harvardox_cortical_16",0.51053305302442,"harvardox_subcortical_19.X.harvardox_cortical_44"
"975",0.493231416060543,"harvardox_cortical_30.X.harvardox_cortical_4",0.510324691732022,"harvardox_cortical_10.X.harvardox_subcortical_17"
"976",0.493231416060543,"harvardox_cortical_4.X.harvardox_cortical_30",0.510324691732022,"harvardox_subcortical_17.X.harvardox_cortical_10"
"977",0.493156958303769,"harvardox_cortical_6.X.harvardox_cortical_7",0.510263808096546,"harvardox_cortical_26.X.harvardox_cortical_42"
"978",0.493156958303769,"harvardox_cortical_7.X.harvardox_cortical_6",0.510263808096546,"harvardox_cortical_42.X.harvardox_cortical_26"
"979",0.492963367978639,"right_ffa_sphere_6mm_mni2mm.X.harvardox_cortical_24",0.510124098935907,"harvardox_cortical_12.X.harvardox_cortical_4"
"980",0.492963367978639,"harvardox_cortical_24.X.right_ffa_sphere_6mm_mni2mm",0.510124098935907,"harvardox_cortical_4.X.harvardox_cortical_12"
"981",0.492841856223867,"harvardox_cortical_41.X.harvardox_subcortical_16",0.509904303114635,"harvardox_cortical_4.X.harvardox_subcortical_5"
"982",0.492841856223867,"harvardox_subcortical_16.X.harvardox_cortical_41",0.509904303114635,"harvardox_subcortical_5.X.harvardox_cortical_4"
"983",0.492745822497904,"harvardox_cortical_17.X.harvardox_cortical_23",0.509819973861891,"harvardox_subcortical_1.X.harvardox_subcortical_16"
"984",0.492745822497904,"harvardox_cortical_23.X.harvardox_cortical_17",0.509819973861891,"harvardox_subcortical_16.X.harvardox_subcortical_1"
"985",0.492704263650231,"mPFC_sphere_5mm_mni2mm.X.harvardox_cortical_29",0.509438971084128,"harvardox_cortical_36.X.harvardox_subcortical_4"
"986",0.492704263650231,"harvardox_cortical_29.X.mPFC_sphere_5mm_mni2mm",0.509438971084128,"harvardox_subcortical_4.X.harvardox_cortical_36"
"987",0.492656648644355,"harvardox_cortical_13.X.harvardox_cortical_3",0.508571245498816,"harvardox_cortical_30.X.harvardox_cortical_7"
"988",0.492656648644355,"harvardox_cortical_3.X.harvardox_cortical_13",0.508571245498816,"harvardox_cortical_7.X.harvardox_cortical_30"
"989",0.492561694216056,"harvardox_cortical_19.X.harvardox_cortical_46",0.508411248828173,"harvardox_cortical_46.X.harvardox_subcortical_17"
"990",0.492561694216056,"harvardox_cortical_46.X.harvardox_cortical_19",0.508411248828173,"harvardox_subcortical_17.X.harvardox_cortical_46"
"991",0.492338079845932,"harvardox_cortical_13.X.harvardox_cortical_36",0.507659419875621,"harvardox_cortical_36.X.harvardox_cortical_7"
"992",0.492338079845932,"harvardox_cortical_36.X.harvardox_cortical_13",0.507659419875621,"harvardox_cortical_7.X.harvardox_cortical_36"
"993",0.492146300246391,"left_ffa_sphere_6mm_mni2mm.X.harvardox_subcortical_1",0.50757584250166,"harvardox_cortical_10.X.harvardox_cortical_44"
"994",0.492146300246391,"harvardox_subcortical_1.X.left_ffa_sphere_6mm_mni2mm",0.50757584250166,"harvardox_cortical_44.X.harvardox_cortical_10"
"995",0.492015142261978,"harvardox_cortical_3.X.harvardox_cortical_33",0.507226285713969,"harvardox_cortical_6.X.harvardox_subcortical_17"
"996",0.492015142261978,"harvardox_cortical_33.X.harvardox_cortical_3",0.507226285713969,"harvardox_subcortical_17.X.harvardox_cortical_6"
"997",0.491447377465489,"harvardox_cortical_9.X.harvardox_subcortical_1",0.507223065960147,"harvardox_cortical_44.X.harvardox_cortical_46"
"998",0.491447377465489,"harvardox_subcortical_1.X.harvardox_cortical_9",0.507223065960147,"harvardox_cortical_46.X.harvardox_cortical_44"
"999",0.491295681193182,"harvardox_cortical_33.X.harvardox_cortical_9",0.506971153619892,"harvardox_subcortical_16.X.harvardox_subcortical_4"
"1000",0.491295681193182,"harvardox_cortical_9.X.harvardox_cortical_33",0.506971153619892,"harvardox_subcortical_4.X.harvardox_subcortical_16"
"1001",0.491195207234139,"harvardox_cortical_7.X.harvardox_cortical_31",0.506815004188897,"mPFC_sphere_5mm_anterior_down_mni2mm.X.mPFC_sphere_5mm_anterior_mni2mm"
"1002",0.491195207234139,"harvardox_cortical_31.X.harvardox_cortical_7",0.506815004188897,"mPFC_sphere_5mm_anterior_mni2mm.X.mPFC_sphere_5mm_anterior_down_mni2mm"
"1003",0.490801271436665,"harvardox_cortical_10.X.harvardox_cortical_2",0.50673183125066,"harvardox_cortical_42.X.harvardox_subcortical_1"
"1004",0.490801271436665,"harvardox_cortical_2.X.harvardox_cortical_10",0.50673183125066,"harvardox_subcortical_1.X.harvardox_cortical_42"
"1005",0.49076923054265,"harvardox_cortical_23.X.harvardox_cortical_31",0.506659700911893,"harvardox_cortical_43.X.harvardox_subcortical_1"
"1006",0.49076923054265,"harvardox_cortical_31.X.harvardox_cortical_23",0.506659700911893,"harvardox_subcortical_1.X.harvardox_cortical_43"
"1007",0.490642997994395,"harvardox_cortical_13.X.harvardox_subcortical_15",0.50568578444093,"harvardox_cortical_10.X.harvardox_cortical_2"
"1008",0.490642997994395,"harvardox_subcortical_15.X.harvardox_cortical_13",0.50568578444093,"harvardox_cortical_2.X.harvardox_cortical_10"
"1009",0.490432861919402,"harvardox_cortical_33.X.harvardox_cortical_41",0.50567768708713,"harvardox_cortical_10.X.harvardox_cortical_8"
"1010",0.490432861919402,"harvardox_cortical_41.X.harvardox_cortical_33",0.50567768708713,"harvardox_cortical_8.X.harvardox_cortical_10"
"1011",0.489951496560541,"harvardox_cortical_36.X.harvardox_cortical_38",0.505102849362661,"harvardox_cortical_22.X.harvardox_cortical_3"
"1012",0.489951496560541,"harvardox_cortical_38.X.harvardox_cortical_36",0.505102849362661,"harvardox_cortical_3.X.harvardox_cortical_22"
"1013",0.489744561590965,"harvardox_subcortical_17.X.harvardox_subcortical_4",0.505076898188284,"left_ffa_sphere_6mm_mni2mm.X.harvardox_subcortical_1"
"1014",0.489744561590965,"harvardox_subcortical_4.X.harvardox_subcortical_17",0.505076898188284,"harvardox_subcortical_1.X.left_ffa_sphere_6mm_mni2mm"
"1015",0.489725041442825,"harvardox_cortical_33.X.harvardox_subcortical_1",0.505044436976467,"harvardox_cortical_2.X.harvardox_cortical_9"
"1016",0.489725041442825,"harvardox_subcortical_1.X.harvardox_cortical_33",0.505044436976467,"harvardox_cortical_9.X.harvardox_cortical_2"
"1017",0.488897847361026,"harvardox_cortical_42.X.harvardox_subcortical_1",0.504691388339424,"harvardox_cortical_6.X.harvardox_subcortical_6"
"1018",0.488897847361026,"harvardox_subcortical_1.X.harvardox_cortical_42",0.504691388339424,"harvardox_subcortical_6.X.harvardox_cortical_6"
"1019",0.488396400414323,"harvardox_cortical_46.X.harvardox_cortical_23",0.504222393862225,"harvardox_cortical_17.X.harvardox_cortical_30"
"1020",0.488396400414323,"harvardox_cortical_23.X.harvardox_cortical_46",0.504222393862225,"harvardox_cortical_30.X.harvardox_cortical_17"
"1021",0.487500019198385,"harvardox_cortical_48.X.harvardox_cortical_7",0.50401826696835,"harvardox_cortical_13.X.harvardox_cortical_48"
"1022",0.487500019198385,"harvardox_cortical_7.X.harvardox_cortical_48",0.50401826696835,"harvardox_cortical_48.X.harvardox_cortical_13"
"1023",0.487478462195324,"harvardox_cortical_17.X.harvardox_cortical_31",0.503903767070573,"vmpfc_trimmed_prob.5_mni2mm.X.harvardox_cortical_11"
"1024",0.487478462195324,"harvardox_cortical_31.X.harvardox_cortical_17",0.503903767070573,"harvardox_cortical_11.X.vmpfc_trimmed_prob.5_mni2mm"
"1025",0.486958889636196,"harvardox_cortical_31.X.harvardox_cortical_39",0.50291990199261,"harvardox_subcortical_17.X.harvardox_subcortical_18"
"1026",0.486958889636196,"harvardox_cortical_39.X.harvardox_cortical_31",0.50291990199261,"harvardox_subcortical_18.X.harvardox_subcortical_17"
"1027",0.486750947934806,"harvardox_cortical_10.X.harvardox_subcortical_17",0.502464258887077,"harvardox_cortical_1.X.harvardox_cortical_41"
"1028",0.486750947934806,"harvardox_subcortical_17.X.harvardox_cortical_10",0.502464258887077,"harvardox_cortical_41.X.harvardox_cortical_1"
"1029",0.486656972171545,"harvardox_cortical_13.X.harvardox_cortical_17",0.502372522719495,"mPFC_sphere_10mm_mni2mm.X.harvardox_cortical_2"
"1030",0.486656972171545,"harvardox_cortical_17.X.harvardox_cortical_13",0.502372522719495,"harvardox_cortical_2.X.mPFC_sphere_10mm_mni2mm"
"1031",0.48620218413784,"harvardox_cortical_45.X.harvardox_subcortical_15",0.502161830746808,"harvardox_cortical_4.X.harvardox_subcortical_16"
"1032",0.48620218413784,"harvardox_subcortical_15.X.harvardox_cortical_45",0.502161830746808,"harvardox_subcortical_16.X.harvardox_cortical_4"
"1033",0.486196548774246,"harvardox_cortical_30.X.harvardox_subcortical_15",0.502093414230042,"harvardox_cortical_29.X.harvardox_cortical_5"
"1034",0.486196548774246,"harvardox_subcortical_15.X.harvardox_cortical_30",0.502093414230042,"harvardox_cortical_5.X.harvardox_cortical_29"
"1035",0.485980427207895,"harvardox_cortical_5.X.harvardox_subcortical_1",0.501474321281437,"harvardox_cortical_23.X.harvardox_cortical_46"
"1036",0.485980427207895,"harvardox_subcortical_1.X.harvardox_cortical_5",0.501474321281437,"harvardox_cortical_46.X.harvardox_cortical_23"
"1037",0.485965356678653,"harvardox_cortical_10.X.harvardox_cortical_42",0.501373487145671,"vmpfc_trimmed_prob.5_mni2mm.X.harvardox_subcortical_2"
"1038",0.485965356678653,"harvardox_cortical_42.X.harvardox_cortical_10",0.501373487145671,"harvardox_subcortical_2.X.vmpfc_trimmed_prob.5_mni2mm"
"1039",0.485909105127883,"harvardox_cortical_29.X.harvardox_subcortical_17",0.501014272463098,"harvardox_cortical_46.X.harvardox_subcortical_4"
"1040",0.485909105127883,"harvardox_subcortical_17.X.harvardox_cortical_29",0.501014272463098,"harvardox_subcortical_4.X.harvardox_cortical_46"
"1041",0.485724227962774,"harvardox_cortical_33.X.harvardox_subcortical_12",0.500088171527363,"harvardox_cortical_15.X.harvardox_subcortical_2"
"1042",0.485724227962774,"harvardox_subcortical_12.X.harvardox_cortical_33",0.500088171527363,"harvardox_subcortical_2.X.harvardox_cortical_15"
"1043",0.485300223908016,"harvardox_cortical_24.X.harvardox_cortical_31",0.500084307037215,"harvardox_cortical_5.X.harvardox_subcortical_1"
"1044",0.485300223908016,"harvardox_cortical_31.X.harvardox_cortical_24",0.500084307037215,"harvardox_subcortical_1.X.harvardox_cortical_5"
"1045",0.484981281443817,"harvardox_cortical_37.X.harvardox_cortical_38",0.500083053294388,"harvardox_cortical_36.X.harvardox_cortical_38"
"1046",0.484981281443817,"harvardox_cortical_38.X.harvardox_cortical_37",0.500083053294388,"harvardox_cortical_38.X.harvardox_cortical_36"
"1047",0.484502236664229,"harvardox_cortical_43.X.harvardox_subcortical_15",0.499267836742356,"harvardox_cortical_10.X.harvardox_cortical_36"
"1048",0.484502236664229,"harvardox_subcortical_15.X.harvardox_cortical_43",0.499267836742356,"harvardox_cortical_36.X.harvardox_cortical_10"
"1049",0.484487957603936,"mPFC_sphere_5mm_anterior_down_mni2mm.X.harvardox_cortical_28",0.499224498240988,"harvardox_cortical_29.X.harvardox_cortical_45"
"1050",0.484487957603936,"harvardox_cortical_28.X.mPFC_sphere_5mm_anterior_down_mni2mm",0.499224498240988,"harvardox_cortical_45.X.harvardox_cortical_29"
"1051",0.484329959954801,"harvardox_cortical_8.X.harvardox_subcortical_10",0.499176743172356,"right_ffa_sphere_6mm_mni2mm.X.harvardox_cortical_48"
"1052",0.484329959954801,"harvardox_subcortical_10.X.harvardox_cortical_8",0.499176743172356,"harvardox_cortical_48.X.right_ffa_sphere_6mm_mni2mm"
"1053",0.484153226598411,"harvardox_cortical_16.X.harvardox_cortical_18",0.4988775802301,"harvardox_cortical_1.X.harvardox_cortical_8"
"1054",0.484153226598411,"harvardox_cortical_18.X.harvardox_cortical_16",0.4988775802301,"harvardox_cortical_8.X.harvardox_cortical_1"
"1055",0.483924309600745,"harvardox_cortical_29.X.harvardox_cortical_33",0.498558724834948,"harvardox_cortical_45.X.harvardox_subcortical_6"
"1056",0.483924309600745,"harvardox_cortical_33.X.harvardox_cortical_29",0.498558724834948,"harvardox_subcortical_6.X.harvardox_cortical_45"
"1057",0.48374220775884,"harvardox_cortical_16.X.harvardox_cortical_36",0.498443334245934,"harvardox_cortical_47.X.harvardox_cortical_7"
"1058",0.48374220775884,"harvardox_cortical_36.X.harvardox_cortical_16",0.498443334245934,"harvardox_cortical_7.X.harvardox_cortical_47"
"1059",0.483607836072643,"harvardox_cortical_19.X.harvardox_cortical_2",0.498300782047313,"harvardoxfordsubcortical_bilateralamyg_2mm.X.harvardox_cortical_44"
"1060",0.483607836072643,"harvardox_cortical_2.X.harvardox_cortical_19",0.498300782047313,"harvardox_cortical_44.X.harvardoxfordsubcortical_bilateralamyg_2mm"
"1061",0.482971712492652,"harvardox_subcortical_1.X.harvardox_subcortical_16",0.498205954918299,"harvardox_cortical_13.X.harvardox_cortical_38"
"1062",0.482971712492652,"harvardox_subcortical_16.X.harvardox_subcortical_1",0.498205954918299,"harvardox_cortical_38.X.harvardox_cortical_13"
"1063",0.482672443032582,"harvardox_cortical_38.X.harvardox_cortical_23",0.498203205860239,"harvardox_cortical_2.X.harvardox_cortical_5"
"1064",0.482672443032582,"harvardox_cortical_23.X.harvardox_cortical_38",0.498203205860239,"harvardox_cortical_5.X.harvardox_cortical_2"
"1065",0.482644420293756,"right_ffa_sphere_6mm_mni2mm.X.harvardox_cortical_16",0.497202680792068,"harvardox_cortical_20.X.harvardox_cortical_43"
"1066",0.482644420293756,"harvardox_cortical_16.X.right_ffa_sphere_6mm_mni2mm",0.497202680792068,"harvardox_cortical_43.X.harvardox_cortical_20"
"1067",0.482243711763383,"harvardox_cortical_10.X.harvardox_cortical_43",0.496942976259922,"mPFC_sphere_10mm_mni2mm.X.harvardox_cortical_1"
"1068",0.482243711763383,"harvardox_cortical_43.X.harvardox_cortical_10",0.496942976259922,"harvardox_cortical_1.X.mPFC_sphere_10mm_mni2mm"
"1069",0.482056160777539,"harvardox_subcortical_12.X.harvardox_subcortical_5",0.496577002151018,"harvardox_cortical_10.X.harvardox_subcortical_6"
"1070",0.482056160777539,"harvardox_subcortical_5.X.harvardox_subcortical_12",0.496577002151018,"harvardox_subcortical_6.X.harvardox_cortical_10"
"1071",0.481896306937465,"harvardox_subcortical_4.X.harvardox_cortical_39",0.496439678260577,"harvardox_cortical_42.X.harvardox_subcortical_15"
"1072",0.481896306937465,"harvardox_cortical_39.X.harvardox_subcortical_4",0.496439678260577,"harvardox_subcortical_15.X.harvardox_cortical_42"
"1073",0.481282231579907,"harvardox_cortical_26.X.harvardox_cortical_46",0.496206292390114,"harvardox_cortical_41.X.harvardox_subcortical_12"
"1074",0.481282231579907,"harvardox_cortical_46.X.harvardox_cortical_26",0.496206292390114,"harvardox_subcortical_12.X.harvardox_cortical_41"
"1075",0.480777134066802,"harvardox_cortical_34.X.harvardox_cortical_37",0.49600848045516,"harvardox_subcortical_13.X.harvardox_cortical_15"
"1076",0.480777134066802,"harvardox_cortical_37.X.harvardox_cortical_34",0.49600848045516,"harvardox_cortical_15.X.harvardox_subcortical_13"
"1077",0.480414102706104,"harvardox_cortical_47.X.harvardox_cortical_7",0.49589588154818,"harvardox_cortical_10.X.harvardox_subcortical_4"
"1078",0.480414102706104,"harvardox_cortical_7.X.harvardox_cortical_47",0.49589588154818,"harvardox_subcortical_4.X.harvardox_cortical_10"
"1079",0.480372866914732,"harvardox_cortical_10.X.harvardox_cortical_7",0.495790376873957,"harvardox_cortical_8.X.harvardox_subcortical_13"
"1080",0.480372866914732,"harvardox_cortical_7.X.harvardox_cortical_10",0.495790376873957,"harvardox_subcortical_13.X.harvardox_cortical_8"
"1081",0.480292036306562,"harvardox_cortical_2.X.harvardox_cortical_28",0.495683898113247,"harvardox_cortical_40.X.harvardox_cortical_7"
"1082",0.480292036306562,"harvardox_cortical_28.X.harvardox_cortical_2",0.495683898113247,"harvardox_cortical_7.X.harvardox_cortical_40"
"1083",0.480080379552918,"harvardox_cortical_1.X.harvardox_cortical_25",0.495678371885092,"harvardox_cortical_13.X.harvardox_cortical_7"
"1084",0.480080379552918,"harvardox_cortical_25.X.harvardox_cortical_1",0.495678371885092,"harvardox_cortical_7.X.harvardox_cortical_13"
"1085",0.480071841155809,"harvardox_cortical_13.X.harvardox_cortical_43",0.495207590375894,"harvardox_cortical_20.X.harvardox_cortical_31"
"1086",0.480071841155809,"harvardox_cortical_43.X.harvardox_cortical_13",0.495207590375894,"harvardox_cortical_31.X.harvardox_cortical_20"
"1087",0.479739848899106,"harvardox_cortical_5.X.harvardox_cortical_8",0.494851498804668,"harvardox_cortical_13.X.harvardox_cortical_43"
"1088",0.479739848899106,"harvardox_cortical_8.X.harvardox_cortical_5",0.494851498804668,"harvardox_cortical_43.X.harvardox_cortical_13"
"1089",0.47947318907589,"harvardox_cortical_41.X.harvardox_cortical_44",0.494733288667041,"harvardox_cortical_35.X.harvardox_subcortical_8"
"1090",0.47947318907589,"harvardox_cortical_44.X.harvardox_cortical_41",0.494733288667041,"harvardox_subcortical_8.X.harvardox_cortical_35"
"1091",0.478762747678178,"harvardox_cortical_5.X.harvardox_subcortical_5",0.494380047261711,"harvardox_subcortical_1.X.harvardox_subcortical_9"
"1092",0.478762747678178,"harvardox_subcortical_5.X.harvardox_cortical_5",0.494380047261711,"harvardox_subcortical_9.X.harvardox_subcortical_1"
"1093",0.478600766658825,"harvardox_cortical_29.X.harvardox_cortical_4",0.493827915326271,"harvardox_cortical_12.X.harvardox_cortical_16"
"1094",0.478600766658825,"harvardox_cortical_4.X.harvardox_cortical_29",0.493827915326271,"harvardox_cortical_16.X.harvardox_cortical_12"
"1095",0.47842410454113,"harvardox_cortical_42.X.harvardox_subcortical_15",0.493778648925946,"harvardox_cortical_17.X.harvardox_cortical_32"
"1096",0.47842410454113,"harvardox_subcortical_15.X.harvardox_cortical_42",0.493778648925946,"harvardox_cortical_32.X.harvardox_cortical_17"
"1097",0.477927502547675,"harvardox_cortical_30.X.harvardox_cortical_7",0.493684056307113,"harvardox_cortical_9.X.harvardox_subcortical_19"
"1098",0.477927502547675,"harvardox_cortical_7.X.harvardox_cortical_30",0.493684056307113,"harvardox_subcortical_19.X.harvardox_cortical_9"
"1099",0.47786164546031,"harvardox_cortical_41.X.harvardox_subcortical_17",0.493583942782086,"harvardox_subcortical_12.X.harvardox_subcortical_19"
"1100",0.47786164546031,"harvardox_subcortical_17.X.harvardox_cortical_41",0.493583942782086,"harvardox_subcortical_19.X.harvardox_subcortical_12"
"1101",0.477632432399647,"harvardox_cortical_24.X.harvardox_subcortical_15",0.492987152159361,"harvardox_cortical_10.X.harvardox_cortical_28"
"1102",0.477632432399647,"harvardox_subcortical_15.X.harvardox_cortical_24",0.492987152159361,"harvardox_cortical_28.X.harvardox_cortical_10"
"1103",0.477607717325412,"harvardox_cortical_41.X.harvardox_subcortical_12",0.492312462061572,"harvardox_cortical_13.X.harvardox_cortical_3"
"1104",0.477607717325412,"harvardox_subcortical_12.X.harvardox_cortical_41",0.492312462061572,"harvardox_cortical_3.X.harvardox_cortical_13"
"1105",0.47756736951861,"harvardox_cortical_43.X.harvardox_cortical_29",0.492134308054834,"harvardox_cortical_13.X.harvardox_subcortical_15"
